temperature_c_norm,humidity_pct_norm,delta_temp_norm,delta_humi_norm,comfort_class,comfort_label
-1.076154509895921,-1.251124110260874,-1.1131000340753614,2.195568497450729,0,COLD
-0.8783250821686417,-1.3072931493784756,0.3408829292873344,-1.5964990303038067,0,COLD
-0.6969814400853019,-1.1387860320256704,0.008098839649333028,-1.2205296576690032,0,COLD
1.3802275510511326,1.045565489214397,-1.433476108399105,-0.6119811360722845,2,WARM_HUMID
1.1329407663920332,1.164144571796001,-0.23016012135634925,-0.9209858966418168,3,HOT
1.0669976238162737,1.3888207282664078,-1.1465435700293465,-1.12810880010096,2,WARM_HUMID
-1.9828727203126189,-2.0499726666000986,-1.0010292700751344,0.12349200784340476,0,COLD
-0.6475240831534819,-1.1575090450648708,-0.48578180107205177,0.35574388818042657,0,COLD
1.3307701941193133,0.34657300241757566,-0.14249955693531752,-0.8501451502579396,3,HOT
1.709943263929932,-0.05909228009843694,-0.7175969332029559,0.3163298368363166,3,HOT
-0.7958961539489419,-1.026447953790467,-1.7450570993519132,2.3870659811388917,0,COLD
-1.53775650792624,1.2390366239528037,1.0710647723997566,0.07443181870452019,0,COLD
-0.20240787076710312,0.5712491588879828,0.5748435315510333,-1.4453236264061728,1,COMFORT
-0.9277824391004617,-0.4959625843464505,1.1415545810556111,-0.11745422907518342,0,COLD
-2.279616861903538,1.5136408151944116,0.15032326301010743,-2.116267122154009,0,COLD
1.5615711931344725,-0.3024914496080444,-0.4389089805809913,0.059926609705235494,3,HOT
1.198883908967793,-0.421070532189648,0.5955844817720999,1.9354798683949885,2,WARM_HUMID
1.1659123376799136,1.1204575413711997,-0.11618463496377886,0.6732159122019945,3,HOT
1.0175402668844538,1.320169680456006,-0.10443430580739321,0.5889562866445842,2,WARM_HUMID
-1.0596687242519809,0.12189684594716858,-0.21424507819214014,-2.9578502829026045,0,COLD
-0.8123819395928815,-1.1138220146400697,0.3692293222960537,1.2995807521835552,0,COLD
-0.9607540103883415,-0.2962504452616441,1.039371385766747,1.184947054264494,0,COLD
-1.3893844371307802,0.6274181980055844,-0.6811751382311885,1.0436231440174988,0,COLD
-1.0102113673201616,0.8208893327439905,1.3336743420856123,-0.8963760268303103,0,COLD
1.034026052528394,-0.9265918842480638,-0.3090091916757999,-1.784515935737454,2,WARM_HUMID
0.2921656985510957,-0.5022035886928508,-1.1160593318970506,-0.19911204731246218,2,WARM_HUMID
0.2756799129071555,-1.12630402333287,-0.2759250525656424,1.7483841748858637,2,WARM_HUMID
-0.30132258463074313,0.895781384900793,0.006730092128831858,1.2557938826417627,1,COMFORT
-0.8453535108807619,-0.7268797451632574,1.106795734699199,-2.2422920394033077,0,COLD
-0.2188936564110433,-0.133984332255239,-1.4145279736276388,-1.100924596632823,1,COMFORT
0.4405377693465551,-0.9078688712088634,-1.0941614989393889,0.8472520167899944,2,WARM_HUMID
0.7702534822253543,-0.8017717973200599,0.07483603612935712,-1.8179602436922402,2,WARM_HUMID
-0.8288677252368217,-1.0826169929080687,0.1857603613171314,-0.9412897642849675,0,COLD
-1.4553275797065404,0.8708173675151919,-0.6387070919296395,-0.7626085324307181,0,COLD
-0.03755001432770351,-1.3072931493784756,-0.11243781588794843,-0.9087752015915712,2,WARM_HUMID
0.8526824104450541,-0.3024914496080444,-0.6829817000202438,-0.1242832960968406,2,WARM_HUMID
0.6878245540056545,1.2078316022208027,0.011819217726061185,0.07444755549010548,1,COMFORT
-0.9277824391004617,-0.4273115365360483,0.3481356131485737,-0.3084001203616826,0,COLD
-1.2904697232671407,0.9020223892471928,-1.5951222890229892,0.05694337004158195,0,COLD
0.5394524832101951,0.1967888981039711,0.5083609572994378,-1.065959852589695,2,WARM_HUMID
0.028393128248056097,2.193910288952033,1.0361834286166276,-0.6285559294156033,3,HOT
-1.3893844371307802,0.6336592023519847,-0.7182765619066099,-0.8364335996409636,0,COLD
-1.0102113673201616,0.7085512545087872,-0.7648874159792822,-1.4820958497250114,0,COLD
-0.2353794420549829,-0.7206387408168576,0.8758007022568773,-0.08787113543005616,1,COMFORT
1.3472559797632535,1.226554615260003,0.30391854837183474,-1.242160409982352,3,HOT
-0.5486093692898425,0.7023102501623869,0.32672345901260774,1.3141708677210642,1,COMFORT
